Date,Close,High,Low,Open,Volume,Ticker
2023-11-16,4591.8740234375,4591.8740234375,4513.043568099517,4532.7511819340125,17422800,ASII.JK
2023-11-17,4493.33544921875,4591.873507315652,4493.33544921875,4572.165895696272,27116700,ASII.JK
2023-11-20,4572.16650390625,4611.5817323882,4493.33604694235,4513.043661183325,22940000,ASII.JK
2023-11-21,4552.458984375,4611.581828327922,4532.751369724026,4572.166599025974,17153300,ASII.JK
2023-11-22,4473.62890625,4552.459371558371,4453.921289922908,4552.459371558371,36329500,ASII.JK
2023-11-23,4493.33544921875,4513.04306083813,4473.62783759937,4473.62783759937,43425400,ASII.JK
2023-11-24,4513.04345703125,4532.751070380731,4493.335843681768,4493.335843681768,9347300,ASII.JK
2023-11-27,4434.212890625,4532.7509548611115,4414.505277777778,4513.043342013889,63360900,ASII.JK
2023-11-28,4375.09033203125,4473.628402572494,4375.09033203125,4473.628402572494,86907600,ASII.JK
2023-11-29,4355.38232421875,4453.920385852658,4355.38232421875,4414.505161199095,75070800,ASII.JK
2023-11-30,4256.84521484375,4394.798531991464,4256.84521484375,4394.798531991464,161684600,ASII.JK
2023-12-01,4532.75146484375,4532.75146484375,4296.260084069293,4296.260084069293,145374400,ASII.JK
2023-12-04,4532.75146484375,4591.874310037364,4513.043849779212,4532.75146484375,57590700,ASII.JK
2023-12-05,4513.04345703125,4572.166297079694,4473.628230332287,4552.458683730212,25787200,ASII.JK
2023-12-06,4513.04345703125,4591.873910429175,4493.335843681768,4493.335843681768,41363700,ASII.JK
2023-12-07,4473.62890625,4532.7517552312775,4414.5060572687225,4532.7517552312775,40599000,ASII.JK
2023-12-08,4473.62890625,4493.336522577092,4434.213673595815,4473.62890625,26972000,ASII.JK
2023-12-11,4414.505859375,4473.628705705915,4355.383013044085,4453.921090262277,39510200,ASII.JK
2023-12-12,4394.7978515625,4473.628306299047,4375.090237878363,4473.628306299047,19272900,ASII.JK
2023-12-13,4355.38232421875,4414.505161199095,4355.38232421875,4375.089936545532,31196600,ASII.JK
2023-12-14,4434.212890625,4453.920503472223,4394.797664930556,4414.505277777778,65510200,ASII.JK
2023-12-15,4453.9208984375,4493.336127627213,4414.505669247788,4434.213283842644,93580400,ASII.JK
2023-12-18,4414.505859375,4453.921090262277,4375.090628487724,4453.921090262277,39134200,ASII.JK
2023-12-19,4434.212890625,4453.920503472223,4414.505277777778,4434.212890625,33668300,ASII.JK
2023-12-20,4434.212890625,4493.335729166667,4434.212890625,4453.920503472223,27178500,ASII.JK
2023-12-21,4375.09033203125,4414.505560247748,4315.967489706503,4414.505560247748,114749900,ASII.JK
2023-12-22,4375.09033203125,4414.505560247748,4335.675103814752,4375.09033203125,38055800,ASII.JK
2023-12-27,4375.09033203125,4394.797946139499,4335.675103814752,4375.09033203125,34332400,ASII.JK
2023-12-28,4414.505859375,4414.505859375,4375.090628487724,4394.798243931362,31643200,ASII.JK
2023-12-29,4453.9208984375,4473.628513032357,4394.798054652932,4414.505669247788,36245000,ASII.JK
2024-01-02,4493.33544921875,4493.33544921875,4394.797391121848,4434.212614360608,36479600,ASII.JK
2024-01-03,4414.505859375,4493.336321149553,4414.505859375,4493.336321149553,37187300,ASII.JK
2024-01-04,4493.33544921875,4532.750672457511,4414.505002741228,4414.505002741228,52008000,ASII.JK
2024-01-05,4434.212890625,4532.7509548611115,4434.212890625,4513.043342013889,39167600,ASII.JK
2024-01-08,4394.7978515625,4473.628306299047,4375.090237878363,4434.213078930774,39614600,ASII.JK
2024-01-09,4394.7978515625,4414.505465246637,4355.382624194226,4414.505465246637,36777600,ASII.JK
2024-01-10,4355.38232421875,4394.797548872313,4296.259487238405,4335.674711891968,75423900,ASII.JK
2024-01-11,4375.09033203125,4434.213174355997,4355.382717923001,4375.09033203125,39941000,ASII.JK
2024-01-12,4414.505859375,4434.213474818638,4375.090628487724,4375.090628487724,28821000,ASII.JK
2024-01-15,4355.38232421875,4414.505161199095,4335.674711891968,4414.505161199095,79502600,ASII.JK
2024-01-16,4335.6748046875,4355.38241743608,4315.96719193892,4355.38241743608,44840900,ASII.JK
2024-01-17,4256.84521484375,4355.383298520688,4217.429981372975,4335.675681785301,114587100,ASII.JK
2024-01-18,4237.13720703125,4256.844821947674,4197.721977198401,4256.844821947674,71517600,ASII.JK
2024-01-19,4217.4296875,4256.844918224299,4178.014456775701,4237.137302862149,52865000,ASII.JK
2024-01-22,4118.8916015625,4276.552524110347,4118.8916015625,4217.429678154905,169967200,ASII.JK
2024-01-23,4040.061279296875,4099.184127286585,4000.6460473037346,4059.768895293445,176612600,ASII.JK
2024-01-24,4000.645751953125,4079.4762101196893,3925.7568166948895,4059.7685955780485,246293300,ASII.JK
2024-01-25,3980.937744140625,4059.7681945196473,3961.2301315458694,4000.6453567353806,81025300,ASII.JK
2024-01-26,4000.645751953125,4000.645751953125,3933.6398625115457,3980.938137411484,71861600,ASII.JK
2024-01-29,3886.341796875,4000.6459673713234,3870.5757043927483,4000.6459673713234,132819200,ASII.JK
2024-01-30,4020.353759765625,4079.476609173943,3862.69282801011,3878.4589211856614,165689300,ASII.JK
2024-01-31,4040.061279296875,4059.768895293445,3980.9384313071646,4040.061279296875,79343600,ASII.JK
2024-02-01,4040.061279296875,4079.476511290015,4000.6460473037346,4020.3536633003046,55358600,ASII.JK
2024-02-02,4197.7216796875,4197.7216796875,4040.060771530223,4059.768385049883,104840200,ASII.JK
2024-02-05,4079.476318359375,4217.429623811141,4059.7687032948365,4197.722008746603,88826000,ASII.JK
2024-02-06,4138.5986328125,4158.306245349702,4059.768182663691,4079.475795200893,46257400,ASII.JK
2024-02-07,4197.7216796875,4197.7216796875,4138.598839128521,4138.598839128521,68376900,ASII.JK
2024-02-12,4178.0146484375,4217.429880969929,4118.891799638856,4178.0146484375,80552600,ASII.JK
2024-02-13,4099.18408203125,4178.014545147235,4059.768850473257,4178.014545147235,63689100,ASII.JK
